R001,Collission,16,15,RS017,,x,ApplyPreviousStep,DirectFactorLookup,Collission,EscInd,FALSE,,,,,,,,,,,,,,,1.000000,R,2,1.000000,253.208069,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Collission,17,16,RS018,,x,ApplyPreviousStep,DirectFactorLookup,Collission,DriverClass,1,DriverClassCode,0FMN,,,,,,,,,,,,,0.000000,R,2,1.742900,441.316345,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Collission,18,17,RS021,,x,ApplyPreviousStep,DirectFactorLookup,Collission,StudentAwayInd,FALSE,,,,,,,,,,,,,,,0.000000,R,2,1.000000,441.316345,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Collission,19,18,RS019,,x,ApplyPreviousStep,DirectFactorLookup,Collission,YearsDrivingExperience,All Other,,,,,,,,,,,,,,,0.000000,R,2,1.000000,441.316345,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Collission,20,19,RS022,,x,ApplyPreviousStep,DirectFactorLookup,Collission,VehUseCode,Business,,,,,,,,,,,,,,,0.000000,R,2,1.120000,494.274323,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Collission,21,20,RS023,,x,ApplyPreviousStep,DirectFactorLookup,Collission,HouseholdCompostion,DV-11,,,,,,,,,,,,,,,0.000000,R,2,1.127700,557.393127,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Collission,22,21,RS024,,x,ApplyPreviousStep,DirectFactorLookup,Collission,FrequencyBand,1,,,,,,,,,,,,,,,0.000000,R,2,0.827700,461.354309,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Collission,23,22,RS025,,x,ApplyPreviousStep,DirectFactorLookup,Collission,SeverityBand,2,,,,,,,,,,,,,,,0.000000,R,2,0.792900,365.807831,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Collission,24,23,RS026,,x,ApplyPreviousStep,DirectFactorLookup,Collission,MultiPolicy,Auto-Life,,,,,,,,,,,,,,,1.000000,R,2,0.970000,354.833618,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Collission,25,24,RS027,,=,StoreResult,,Collission,GoodDriverDiscInd,TRUE,,,,,,,,,,,,,,,1.000000,R,2,0.800000,283.866913,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Comprehensive,1,0,RS001,,=,ApplyFactor,,Comprehensive,AffinityGroup,Group I," ",,,,,,,,,,,,,,0.000000,R,2,60.080002,60.080002,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Comprehensive,2,1,RS003,,x,ApplyPreviousStep,DirectFactorLookup,Comprehensive,TermLength,6,,,,,,,,,,,,,,,0.000000,R,2,1.000000,60.080002,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Comprehensive,4,3,RS032,,x,ApplyPreviousStep,RangeLookup,Comprehensive,Deductible1,500,Deductible2,,,,,,,,,,,,,,0.000000,R,2,1.000000,60.080002,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-10-02 21:07:25.450098 -0700 PDT
R001,Comprehensive,5,4,RS006,,x,ApplyPreviousStep,DirectFactorLookup,Comprehensive,DPS,0,,,,,,,,,,,,,,,0.000000,R,2,1.000000,60.080002,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Comprehensive,6,5,RS008,,x,ApplyPreviousStep,DirectFactorLookup,Comprehensive,,," ",,,,,,,,,,,,,,0.000000,R,2,0.990000,59.479202,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Comprehensive,7,6,RS030,,x,ApplyPreviousStep,DirectFactorLookup,Comprehensive,Mileage1,10000,Mileage2,10000,,,,,,,,,,,,,0.000000,R,2,1.000000,59.479202,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-10-02 21:07:25.4519 -0700 PDT
R001,Comprehensive,8,7,RS009,,x,ApplyPreviousStep,DirectFactorLookup,Comprehensive,Symbol,,,,,,,,,,,,,,,,0.000000,R,2,1.000000,59.479202,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-10-02 21:07:25.45274 -0700 PDT
R001,Comprehensive,9,8,RS010,,x,ApplyPreviousStep,DirectFactorLookup,Comprehensive,ModelYear,1987,,,,,,,,,,,,,,,0.000000,R,2,0.800000,47.583363,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Comprehensive,10,9,RS011,,x,ApplyPreviousStep,DirectFactorLookup,Comprehensive,HighPerfInd,FALSE,,,,,,,,,,,,,,,0.000000,R,2,1.000000,47.583363,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Comprehensive,11,10,RS012,,x,ApplyPreviousStep,DirectFactorLookup,Comprehensive,VehHistInd,FALSE,,,,,,,,,,,,,,,0.000000,R,2,1.000000,47.583363,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Comprehensive,13,12,RS014,,x,ApplyPreviousStep,DirectFactorLookup,Comprehensive,AntiLockInd,FALSE,,,,,,,,,,,,,,,1.000000,R,2,1.000000,47.583363,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Comprehensive,14,13,RS015,,x,ApplyPreviousStep,DirectFactorLookup,Comprehensive,AntitheftInd,FALSE,,,,,,,,,,,,,,,1.000000,R,2,1.000000,47.583363,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-10-02 21:07:25.455844 -0700 PDT
R001,Comprehensive,15,14,RS016,,x,ApplyPreviousStep,DirectFactorLookup,Comprehensive,AltFuelInd,FALSE,,,,,,,,,,,,,,,1.000000,R,2,1.000000,47.583363,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Comprehensive,16,15,RS017,,x,ApplyPreviousStep,DirectFactorLookup,Comprehensive,EscInd,FALSE,,,,,,,,,,,,,,,1.000000,R,2,1.000000,47.583363,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Comprehensive,17,16,RS018,,x,ApplyPreviousStep,DirectFactorLookup,Comprehensive,DriverClass,1,DriverClassCode,0FMN,,,,,,,,,,,,,0.000000,R,2,1.379100,65.622215,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Comprehensive,18,17,RS021,,x,ApplyPreviousStep,DirectFactorLookup,Comprehensive,StudentAwayInd,FALSE,,,,,,,,,,,,,,,0.000000,R,2,1.000000,65.622215,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Comprehensive,19,18,RS019,,x,ApplyPreviousStep,DirectFactorLookup,Comprehensive,YearsDrivingExperience,All Other,,,,,,,,,,,,,,,0.000000,R,2,1.000000,65.622215,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Comprehensive,20,19,RS022,,x,ApplyPreviousStep,DirectFactorLookup,Comprehensive,VehUseCode,Business,,,,,,,,,,,,,,,0.000000,R,2,1.120000,73.496880,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Comprehensive,21,20,RS023,,x,ApplyPreviousStep,DirectFactorLookup,Comprehensive,HouseholdCompostion,DV-11,,,,,,,,,,,,,,,0.000000,R,2,1.000000,73.496880,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Comprehensive,22,21,RS024,,x,ApplyPreviousStep,DirectFactorLookup,Comprehensive,FrequencyBand,1,,,,,,,,,,,,,,,0.000000,R,2,0.939000,69.013573,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Comprehensive,23,22,RS025,,x,ApplyPreviousStep,DirectFactorLookup,Comprehensive,SeverityBand,2,,,,,,,,,,,,,,,0.000000,R,2,0.644000,44.444740,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Comprehensive,24,23,RS026,,x,ApplyPreviousStep,DirectFactorLookup,Comprehensive,MultiPolicy,Auto-Life,,,,,,,,,,,,,,,1.000000,R,2,0.970000,43.111401,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Comprehensive,25,24,RS027,,=,StoreResult,,Comprehensive,GoodDriverDiscInd,TRUE,,,,,,,,,,,,,,,1.000000,R,2,0.800000,34.489120,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Medical,1,0,RS001,,=,ApplyFactor,,Medical,AffinityGroup,Group I," ",,,,,,,,,,,,,,0.000000,R,2,44.480000,44.480000,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Medical,2,1,RS003,,x,ApplyPreviousStep,DirectFactorLookup,Medical,TermLength,6,,,,,,,,,,,,,,,0.000000,R,2,1.000000,44.480000,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Medical,3,2,RS031,,x,ApplyPreviousStep,DirectFactorLookup,Medical,Limit1,5000,Limit2,,,,,,,,,,,,,,0.000000,R,2,1.000000,44.480000,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-10-02 21:07:25.464508 -0700 PDT
R001,Medical,5,4,RS006,,x,ApplyPreviousStep,DirectFactorLookup,Medical,DPS,0,,,,,,,,,,,,,,,0.000000,R,2,1.000000,44.480000,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Medical,6,5,RS008,,x,ApplyPreviousStep,DirectFactorLookup,Medical,,," ",,,,,,,,,,,,,,0.000000,R,2,0.950000,42.256001,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Medical,7,6,RS030,,x,ApplyPreviousStep,DirectFactorLookup,Medical,Mileage1,10000,Mileage2,10000,,,,,,,,,,,,,0.000000,R,2,1.000000,42.256001,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-10-02 21:07:25.466501 -0700 PDT
R001,Medical,8,7,RS009,,x,ApplyPreviousStep,DirectFactorLookup,Medical,Symbol,,,,,,,,,,,,,,,,0.000000,R,2,1.000000,42.256001,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-10-02 21:07:25.467145 -0700 PDT
R001,Medical,9,8,RS010,,x,ApplyPreviousStep,DirectFactorLookup,Medical,ModelYear,1987,,,,,,,,,,,,,,,0.000000,R,2,0.706700,29.862316,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Medical,10,9,RS011,,x,ApplyPreviousStep,DirectFactorLookup,Medical,HighPerfInd,FALSE,,,,,,,,,,,,,,,0.000000,R,2,1.000000,29.862316,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Medical,11,10,RS012,,x,ApplyPreviousStep,DirectFactorLookup,Medical,VehHistInd,FALSE,,,,,,,,,,,,,,,0.000000,R,2,1.000000,29.862316,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Medical,12,11,RS013,,x,ApplyPreviousStep,DirectFactorLookup,Medical,PassiveResType,BELTS,,,,,,,,,,,,,,,1.000000,R,2,0.980000,29.265070,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Medical,13,12,RS014,,x,ApplyPreviousStep,DirectFactorLookup,Medical,AntiLockInd,FALSE,,,,,,,,,,,,,,,1.000000,R,2,1.000000,29.265070,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Medical,15,14,RS016,,x,ApplyPreviousStep,DirectFactorLookup,Medical,AltFuelInd,FALSE,,,,,,,,,,,,,,,1.000000,R,2,1.000000,29.265070,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Medical,16,15,RS017,,x,ApplyPreviousStep,DirectFactorLookup,Medical,EscInd,FALSE,,,,,,,,,,,,,,,1.000000,R,2,1.000000,29.265070,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Medical,17,16,RS018,,x,ApplyPreviousStep,DirectFactorLookup,Medical,DriverClass,1,DriverClassCode,0FMN,,,,,,,,,,,,,0.000000,R,2,1.835200,53.707256,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Medical,18,17,RS021,,x,ApplyPreviousStep,DirectFactorLookup,Medical,StudentAwayInd,FALSE,,,,,,,,,,,,,,,0.000000,R,2,1.000000,53.707256,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Medical,19,18,RS019,,x,ApplyPreviousStep,DirectFactorLookup,Medical,YearsDrivingExperience,All Other,,,,,,,,,,,,,,,0.000000,R,2,1.000000,53.707256,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Medical,20,19,RS022,,x,ApplyPreviousStep,DirectFactorLookup,Medical,VehUseCode,Business,,,,,,,,,,,,,,,0.000000,R,2,1.010000,54.244328,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Medical,21,20,RS023,,x,ApplyPreviousStep,DirectFactorLookup,Medical,HouseholdCompostion,DV-11,,,,,,,,,,,,,,,0.000000,R,2,1.000000,54.244328,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
R001,Medical,22,21,RS024,,x,ApplyPreviousStep,DirectFactorLookup,Medical,FrequencyBand,1,,,,,,,,,,,,,,,0.000000,R,2,0.819800,44.469501,2022-10-15 07:00:00 +0000 UTC,2022-09-13 00:00:00 -0700 PDT,2022-09-13 00:00:00 -0700 PDT
